algorithm,seed,step,level,building,net_electricity
BC,1,176,building,2,0.9662070274353027
BC,1,176,building,3,0.7966600060462952
BC,1,176,district,0,2.3068113923072815
BC,1,177,building,1,1.5611909627914429
BC,1,177,building,2,0.4390065670013428
BC,1,177,building,3,0.4815269708633423
BC,1,177,district,0,2.481724500656128
BC,1,178,building,1,-0.23157092928886414
BC,1,178,building,2,0.41583672165870667
BC,1,178,building,3,0.25149986147880554
BC,1,178,district,0,0.43576565384864807
BC,1,179,building,1,-0.5151386260986328
BC,1,179,building,2,0.26840850710868835
BC,1,179,building,3,-0.0027811864856630564
BC,1,179,district,0,-0.24951130547560751
BC,1,180,building,1,-0.6497536301612854
BC,1,180,building,2,0.42150694131851196
BC,1,180,building,3,-0.1672435849905014
BC,1,180,district,0,-0.39549027383327484
BC,1,181,building,1,-0.750103235244751
BC,1,181,building,2,0.1226608082652092
BC,1,181,building,3,-0.2716010808944702
BC,1,181,district,0,-0.899043507874012
BC,1,182,building,1,-0.49782422184944153
BC,1,182,building,2,0.010223731398582458
BC,1,182,building,3,-0.22589877247810364
BC,1,182,district,0,-0.7134992629289627
BC,1,183,building,1,-0.587651252746582
BC,1,183,building,2,-0.0007793480763211846
BC,1,183,building,3,-0.20146611332893372
BC,1,183,district,0,-0.7898967141518369
BC,1,184,building,1,-0.4445174038410187
BC,1,184,building,2,0.06301362812519073
BC,1,184,building,3,-0.08035966753959656
BC,1,184,district,0,-0.4618634432554245
BC,1,185,building,1,-0.1644289344549179
BC,1,185,building,2,0.0743347778916359
BC,1,185,building,3,0.09013457596302032
BC,1,185,district,0,4.041939973831177e-05
BC,1,186,building,1,0.3839530348777771
BC,1,186,building,2,0.2198324203491211
BC,1,186,building,3,0.6381148099899292
BC,1,186,district,0,1.2419002652168274
BC,1,187,building,1,1.0737991333007812
BC,1,187,building,2,0.3835779130458832
BC,1,187,building,3,0.861421525478363
BC,1,187,district,0,2.3187985718250275
BC,1,188,building,1,1.4507449865341187
BC,1,188,building,2,0.5876023173332214
BC,1,188,building,3,1.759503960609436
BC,1,188,district,0,3.797851264476776
BC,1,189,building,1,1.235776662826538
BC,1,189,building,2,0.5939443707466125
BC,1,189,building,3,2.0990378856658936
BC,1,189,district,0,3.928758919239044
BC,1,190,building,1,0.9370834827423096
BC,1,190,building,2,0.6168803572654724
BC,1,190,building,3,1.5964686870574951
BC,1,190,district,0,3.150432527065277
BC,1,191,building,1,0.7528030276298523
BC,1,191,building,2,0.5588744878768921
BC,1,191,building,3,1.46443772315979
BC,1,191,district,0,2.7761152386665344
BC,1,192,building,1,0.74838787317276
BC,1,192,building,2,0.4182741045951843
BC,1,192,building,3,0.9581425189971924
BC,1,192,district,0,2.1248044967651367
BC,1,193,building,1,1.063068151473999
BC,1,193,building,2,0.4165946841239929
BC,1,193,building,3,0.7049373388290405
BC,1,193,district,0,2.1846001744270325
BC,1,194,building,1,0.7373872399330139
BC,1,194,building,2,0.5372264385223389
BC,1,194,building,3,0.701858639717102
BC,1,194,district,0,1.9764723181724548
BC,1,195,building,1,0.7437461614608765
BC,1,195,building,2,0.41387784481048584
BC,1,195,building,3,0.6994597911834717
BC,1,195,district,0,1.857083797454834
BC,1,196,building,1,0.7423877120018005
BC,1,196,building,2,0.4166133999824524
BC,1,196,building,3,0.7016866207122803
BC,1,196,district,0,1.8606877326965332
BC,1,197,building,1,0.7409160733222961
BC,1,197,building,2,0.43149852752685547
BC,1,197,building,3,0.7180172204971313
BC,1,197,district,0,1.890431821346283
BC,1,198,building,1,0.7410860061645508
BC,1,198,building,2,0.4601372480392456
BC,1,198,building,3,0.7826663255691528
BC,1,198,district,0,1.9838895797729492
BC,1,199,building,1,1.5694384574890137
BC,1,199,building,2,0.4701513946056366
BC,1,199,building,3,0.7370633482933044
BC,1,199,district,0,2.7766532003879547
BC,1,200,building,1,0.490243524312973
BC,1,200,building,2,0.5317499041557312
BC,1,200,building,3,0.7947101593017578
BC,1,200,district,0,1.816703587770462
BC,1,201,building,1,1.7892512083053589
BC,1,201,building,2,0.4741069972515106
BC,1,201,building,3,0.5428269505500793
BC,1,201,district,0,2.806185156106949
BC,1,202,building,1,-0.23800349235534668
BC,1,202,building,2,0.4644213020801544
BC,1,202,building,3,0.33953946828842163
BC,1,202,district,0,0.5659572780132294
BC,1,203,building,1,-0.5344010591506958
BC,1,203,building,2,0.3312324285507202
BC,1,203,building,3,0.2942209541797638
BC,1,203,district,0,0.09105232357978821
BC,1,204,building,1,-0.15159723162651062
BC,1,204,building,2,0.3865760564804077
BC,1,204,building,3,0.42030075192451477
BC,1,204,district,0,0.6552795767784119
BC,1,205,building,1,0.033642835915088654
BC,1,205,building,2,0.23734977841377258
BC,1,205,building,3,0.11599142104387283
BC,1,205,district,0,0.38698403537273407
BC,1,206,building,1,0.30288276076316833
BC,1,206,building,2,0.25516727566719055
BC,1,206,building,3,5.252146244049072
BC,1,206,district,0,5.810196280479431
BC,1,207,building,1,0.8799504041671753
BC,1,207,building,2,0.1282491683959961
BC,1,207,building,3,1.1445175409317017
BC,1,207,district,0,2.152717113494873
BC,1,208,building,1,0.5881020426750183
BC,1,208,building,2,0.28898850083351135
BC,1,208,building,3,0.4366057515144348
BC,1,208,district,0,1.3136962950229645
BC,1,209,building,1,0.14403191208839417
BC,1,209,building,2,0.27511587738990784
BC,1,209,building,3,0.4696809947490692
BC,1,209,district,0,0.8888287842273712
BC,1,210,building,1,0.5884237885475159
BC,1,210,building,2,0.3942827880382538
BC,1,210,building,3,1.012640118598938
BC,1,210,district,0,1.9953466951847076
BC,1,211,building,1,0.7914286851882935
BC,1,211,building,2,0.52522212266922
BC,1,211,building,3,2.1043522357940674
BC,1,211,district,0,3.421003043651581
BC,1,212,building,1,1.3709948062896729
BC,1,212,building,2,0.586938738822937
BC,1,212,building,3,1.755734920501709
BC,1,212,district,0,3.713668465614319
BC,1,213,building,1,1.0030665397644043
BC,1,213,building,2,0.5939443707466125
BC,1,213,building,3,1.3534172773361206
BC,1,213,district,0,2.9504281878471375
BC,1,214,building,1,1.0276386737823486
BC,1,214,building,2,0.6168803572654724
BC,1,214,building,3,1.4728758335113525
BC,1,214,district,0,3.1173948645591736
BC,1,215,building,1,0.874835193157196
BC,1,215,building,2,1.1483389139175415
BC,1,215,building,3,1.2659587860107422
BC,1,215,district,0,3.2891328930854797
BC,1,216,building,1,0.7862008213996887
BC,1,216,building,2,0.4182741045951843
BC,1,216,building,3,0.7096019983291626
BC,1,216,district,0,1.9140769243240356
BC,1,217,building,1,0.749148428440094
BC,1,217,building,2,0.4165946841239929
BC,1,217,building,3,0.7049373388290405
BC,1,217,district,0,1.8706804513931274
BC,1,218,building,1,0.7373872399330139
BC,1,218,building,2,0.41517961025238037
BC,1,218,building,3,0.701858639717102
BC,1,218,district,0,1.8544254899024963
BC,1,219,building,1,0.9615179896354675
BC,1,219,building,2,0.41387784481048584
BC,1,219,building,3,0.6994597911834717
BC,1,219,district,0,2.074855625629425
BC,1,220,building,1,0.7423877120018005
BC,1,220,building,2,0.41661337018013
BC,1,220,building,3,0.7016866207122803
BC,1,220,district,0,1.8606877028942108
BC,1,221,building,1,0.7409160733222961
BC,1,221,building,2,0.43149852752685547
BC,1,221,building,3,0.7180171608924866
BC,1,221,district,0,1.8904317617416382
BC,1,222,building,1,2.1237077713012695
BC,1,222,building,2,0.4601372480392456
BC,1,222,building,3,0.7826663255691528
BC,1,222,district,0,3.366511344909668
BC,1,223,building,1,0.6935926079750061
BC,1,223,building,2,0.4675824046134949
BC,1,223,building,3,0.731925368309021
BC,1,223,district,0,1.893100380897522
BC,1,224,building,1,0.449826717376709
BC,1,224,building,2,0.43539169430732727
BC,1,224,building,3,0.6083781719207764
BC,1,224,district,0,1.4935965836048126
BC,1,225,building,1,0.0009593433351255953
BC,1,225,building,2,0.37448850274086
BC,1,225,building,3,0.3524908423423767
BC,1,225,district,0,0.7279386884183623
BC,1,226,building,1,-0.3568780720233917
BC,1,226,building,2,0.47417378425598145
BC,1,226,building,3,0.1723191887140274
BC,1,226,district,0,0.2896149009466171
BC,1,227,building,1,-0.5715371370315552
BC,1,227,building,2,0.33517763018608093
BC,1,227,building,3,0.12146586179733276
BC,1,227,district,0,-0.11489364504814148
BC,1,228,building,1,-0.7872593998908997
BC,1,228,building,2,0.20122916996479034
BC,1,228,building,3,-0.30474933981895447
BC,1,228,district,0,-0.8907795697450638
BC,1,229,building,1,-0.6013315916061401
BC,1,229,building,2,0.26721134781837463
BC,1,229,building,3,0.002887678099796176
BC,1,229,district,0,-0.3312325656879693
BC,1,230,building,1,-0.6116759181022644
BC,1,230,building,2,8.410232543945312
BC,1,230,building,3,-0.3252037465572357
BC,1,230,district,0,7.473352879285812
BC,1,231,building,1,-0.6237051486968994
BC,1,231,building,2,0.0710698738694191
BC,1,231,building,3,-0.2375200241804123
BC,1,231,district,0,-0.7901552990078926
BC,1,232,building,1,-0.2509121894836426
BC,1,232,building,2,0.1840762197971344
BC,1,232,building,3,-0.029915282502770424
BC,1,232,district,0,-0.0967512521892786
BC,1,233,building,1,4.505422115325928
BC,1,233,building,2,0.22036288678646088
BC,1,233,building,3,1.9001123905181885
BC,1,233,district,0,6.625897392630577
BC,1,234,building,1,0.47208303213119507
BC,1,234,building,2,0.36992475390434265
BC,1,234,building,3,0.7042220234870911
BC,1,234,district,0,1.5462298095226288
BC,1,235,building,1,1.7130320072174072
BC,1,235,building,2,0.7623177766799927
BC,1,235,building,3,0.875322163105011
BC,1,235,district,0,3.350671947002411
BC,1,236,building,1,1.247994065284729
BC,1,236,building,2,0.587067186832428
BC,1,236,building,3,1.612443447113037
BC,1,236,district,0,3.447504699230194
BC,1,237,building,1,1.559938669204712
BC,1,237,building,2,0.5939443707466125
BC,1,237,building,3,0.7336058616638184
BC,1,237,district,0,2.887488901615143
BC,1,238,building,1,0.999876081943512
BC,1,238,building,2,0.4255005121231079
BC,1,238,building,3,1.5916202068328857
BC,1,238,district,0,3.0169968008995056
BC,1,239,building,1,1.42062246799469
BC,1,239,building,2,0.422519326210022
BC,1,239,building,3,0.7188379168510437
BC,1,239,district,0,2.5619797110557556
BC,1,240,building,1,0.74838787317276
BC,1,240,building,2,0.4182741045951843
BC,1,240,building,3,0.7096019983291626
BC,1,240,district,0,1.876263976097107
BC,1,241,building,1,0.7465196847915649
BC,1,241,building,2,0.4165947139263153
BC,1,241,building,3,0.7049373388290405
BC,1,241,district,0,1.8680517375469208
BC,1,242,building,1,0.7450479865074158
BC,1,242,building,2,0.41517964005470276
BC,1,242,building,3,0.7018586993217468
BC,1,242,district,0,1.8620863258838654
BC,1,243,building,1,0.7437461614608765
BC,1,243,building,2,0.41387784481048584
BC,1,243,building,3,0.6994597911834717
BC,1,243,district,0,1.857083797454834
BC,1,244,building,1,0.7423877120018005
BC,1,244,building,2,0.41661337018013
BC,1,244,building,3,0.7016866207122803
BC,1,244,district,0,1.8606877028942108
BC,1,245,building,1,0.7280452847480774
BC,1,245,building,2,0.43149852752685547
BC,1,245,building,3,0.7180171608924866
BC,1,245,district,0,1.8775609731674194
BC,1,246,building,1,0.7392035126686096
BC,1,246,building,2,0.4601372480392456
BC,1,246,building,3,0.810608983039856
BC,1,246,district,0,2.009949743747711
BC,1,247,building,1,0.7285438179969788
BC,1,247,building,2,0.47165367007255554
BC,1,247,building,3,4.150852680206299
BC,1,247,district,0,5.351050168275833
BC,1,248,building,1,1.5274181365966797
BC,1,248,building,2,0.4407556354999542
BC,1,248,building,3,0.8129268288612366
BC,1,248,district,0,2.7811006009578705
BC,1,249,building,1,1.191788911819458
BC,1,249,building,2,1.3018467426300049
BC,1,249,building,3,0.6708690524101257
BC,1,249,district,0,3.1645047068595886
BC,1,250,building,1,0.23061497509479523
BC,1,250,building,2,0.5155254006385803
BC,1,250,building,3,0.9898183941841125
BC,1,250,district,0,1.735958769917488
BC,1,251,building,1,-0.15994782745838165
BC,1,251,building,2,0.21667024493217468
BC,1,251,building,3,0.13867811858654022
BC,1,251,district,0,0.19540053606033325
BC,1,252,building,1,-0.45399487018585205
BC,1,252,building,2,0.15942084789276123
BC,1,252,building,3,-0.20081853866577148
BC,1,252,district,0,-0.4953925609588623
BC,1,253,building,1,-0.707976222038269
BC,1,253,building,2,0.14372430741786957
BC,1,253,building,3,-0.22947409749031067
BC,1,253,district,0,-0.7937260121107101
BC,1,254,building,1,-0.6125181913375854
BC,1,254,building,2,0.37733080983161926
BC,1,254,building,3,-0.38793817162513733
BC,1,254,district,0,-0.6231255531311035
BC,1,255,building,1,5.595638275146484
BC,1,255,building,2,-0.010453762486577034
BC,1,255,building,3,-0.38837122917175293
BC,1,255,district,0,5.196813283488154
BC,1,256,building,1,-0.42986178398132324
BC,1,256,building,2,0.07034143805503845
BC,1,256,building,3,-0.06570404767990112
BC,1,256,district,0,-0.4252243936061859
BC,1,257,building,1,0.5854699015617371
BC,1,257,building,2,0.10529962927103043
BC,1,257,building,3,0.1520642787218094
BC,1,257,district,0,0.8428338095545769
BC,1,258,building,1,0.9683877229690552
BC,1,258,building,2,0.23626019060611725
BC,1,258,building,3,0.48099496960639954
BC,1,258,district,0,1.685642883181572
BC,1,259,building,1,1.2289354801177979
BC,1,259,building,2,0.38576066493988037
BC,1,259,building,3,1.089851975440979
BC,1,259,district,0,2.7045481204986572
BC,1,260,building,1,0.9104890823364258
BC,1,260,building,2,0.4482799470424652
BC,1,260,building,3,1.263721227645874
BC,1,260,district,0,2.622490257024765
BC,1,261,building,1,0.839280903339386
BC,1,261,building,2,0.43095287680625916
BC,1,261,building,3,1.5983531475067139
BC,1,261,district,0,2.868586927652359
BC,1,262,building,1,0.7559730410575867
BC,1,262,building,2,0.4255005121231079
BC,1,262,building,3,8.336724281311035
BC,1,262,district,0,9.51819783449173
BC,1,263,building,1,0.7528030276298523
BC,1,263,building,2,0.422519326210022
BC,1,263,building,3,0.9923983812332153
BC,1,263,district,0,2.1677207350730896
BC,1,264,building,1,1.2070488929748535
BC,1,264,building,2,0.4182741045951843
BC,1,264,building,3,1.199469804763794
BC,1,264,district,0,2.824792802333832
BC,1,265,building,1,0.7465196251869202
BC,1,265,building,2,0.4165946841239929
BC,1,265,building,3,0.7049373388290405
BC,1,265,district,0,1.8680516481399536
BC,1,266,building,1,0.7450479865074158
BC,1,266,building,2,0.41517964005470276
BC,1,266,building,3,0.7018586993217468
BC,1,266,district,0,1.8620863258838654
BC,1,267,building,1,0.7437461614608765
BC,1,267,building,2,0.41387784481048584
BC,1,267,building,3,0.6994597911834717
BC,1,267,district,0,1.857083797454834
BC,1,268,building,1,0.7423877120018005
BC,1,268,building,2,0.41661337018013
BC,1,268,building,3,0.7016866207122803
BC,1,268,district,0,1.8606877028942108
BC,1,269,building,1,0.7409160733222961
BC,1,269,building,2,0.43149852752685547
BC,1,269,building,3,0.7180172204971313
BC,1,269,district,0,1.890431821346283
BC,1,270,building,1,0.7392035126686096
BC,1,270,building,2,0.4601372480392456
BC,1,270,building,3,0.810608983039856
BC,1,270,district,0,2.009949743747711
BC,1,271,building,1,0.727321207523346
BC,1,271,building,2,0.471042275428772
BC,1,271,building,3,0.7388452291488647
BC,1,271,district,0,1.9372087121009827
BC,1,272,building,1,0.5026854872703552
BC,1,272,building,2,0.43786829710006714
BC,1,272,building,3,0.6133313775062561
BC,1,272,district,0,1.5538851618766785
BC,1,273,building,1,0.08787189424037933
BC,1,273,building,2,0.5200579762458801
BC,1,273,building,3,0.43940338492393494
BC,1,273,district,0,1.0473332554101944
BC,1,274,building,1,-0.09473054111003876
BC,1,274,building,2,0.9846500158309937
BC,1,274,building,3,0.3929477334022522
BC,1,274,district,0,1.282867208123207
BC,1,275,building,1,0.4097385108470917
BC,1,275,building,2,0.2213679999113083
BC,1,275,building,3,-0.09686224162578583
BC,1,275,district,0,0.5342442691326141
BC,1,276,building,1,0.40036341547966003
BC,1,276,building,2,0.19178782403469086
BC,1,276,building,3,-0.13608460128307343
BC,1,276,district,0,0.45606663823127747
BC,1,277,building,1,-0.7459638714790344
BC,1,277,building,2,0.365321546792984
BC,1,277,building,3,-0.26746174693107605
BC,1,277,district,0,-0.6481040716171265
BC,1,278,building,1,-0.6314777135848999
BC,1,278,building,2,0.18004757165908813
BC,1,278,building,3,0.18966007232666016
BC,1,278,district,0,-0.2617700695991516
BC,1,279,building,1,-0.6458005309104919
BC,1,279,building,2,-0.007399196736514568
BC,1,279,building,3,-0.38226211071014404
BC,1,279,district,0,-1.0354618383571506
BC,1,280,building,1,1.5778535604476929
BC,1,280,building,2,0.08378042280673981
BC,1,280,building,3,-0.21338430047035217
BC,1,280,district,0,1.4482496827840805
BC,1,281,building,1,5.605029106140137
BC,1,281,building,2,0.07236895710229874
BC,1,281,building,3,0.08620293438434601
BC,1,281,district,0,5.7636009976267815
BC,1,282,building,1,1.3005106449127197
BC,1,282,building,2,0.4962470233440399
BC,1,282,building,3,0.9357814192771912
BC,1,282,district,0,2.732539087533951
BC,1,283,building,1,1.6970627307891846
BC,1,283,building,2,0.5061522722244263
BC,1,283,building,3,1.2036468982696533
BC,1,283,district,0,3.406861901283264
BC,1,284,building,1,1.7239705324172974
BC,1,284,building,2,0.5874100923538208
BC,1,284,building,3,4.010900020599365
BC,1,284,district,0,6.322280645370483
BC,1,285,building,1,1.5380929708480835
BC,1,285,building,2,0.5939443707466125
BC,1,285,building,3,3.5125672817230225
BC,1,285,district,0,5.6446046233177185
BC,1,286,building,1,1.0747724771499634
BC,1,286,building,2,0.7371760010719299
BC,1,286,building,3,4.395711421966553
BC,1,286,district,0,6.207659900188446
BC,1,287,building,1,0.9810459613800049
BC,1,287,building,2,0.5588744878768921
BC,1,287,building,3,8.478525161743164
BC,1,287,district,0,10.018445611000061
BC,1,288,building,1,0.74838787317276
BC,1,288,building,2,0.4182741045951843
BC,1,288,building,3,1.440876841545105
BC,1,288,district,0,2.6075388193130493
BC,1,289,building,1,0.7465196251869202
BC,1,289,building,2,0.4165946841239929
BC,1,289,building,3,0.947563886642456
BC,1,289,district,0,2.110678195953369
BC,1,290,building,1,0.7450479865074158
BC,1,290,building,2,0.41517964005470276
BC,1,290,building,3,0.701858639717102
BC,1,290,district,0,1.8620862662792206
BC,1,291,building,1,0.7437462210655212
