loop_step,building,building_time_step,series_length,indoor_at_time_step,setpoint_at_time_step,comfort_band_at_time_step,occupants_at_time_step,upper_boundary_at_time_step,violation_at_time_step,indoor_at_previous,setpoint_at_previous,comfort_band_at_previous,occupants_at_previous,upper_boundary_at_previous,violation_at_previous,indoor_at_last,setpoint_at_last,comfort_band_at_last,occupants_at_last,upper_boundary_at_last,violation_at_last
43,2,43,44,24.998422622680664,25.0,2.0,1.0,27.0,0,30.494979858398438,25.0,2.0,1.0,27.0,1,24.998422622680664,25.0,2.0,1.0,27.0,0
43,3,43,44,23.347232818603516,23.33333396911621,2.0,2.0,25.33333396911621,0,29.554779052734375,24.44444465637207,2.0,2.0,26.44444465637207,1,23.347232818603516,23.33333396911621,2.0,2.0,25.33333396911621,0
44,1,44,45,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0,32.966129302978516,24.44444465637207,2.0,3.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0
44,2,44,45,24.99833869934082,25.0,2.0,1.0,27.0,0,30.995330810546875,25.0,2.0,1.0,27.0,1,24.99833869934082,25.0,2.0,1.0,27.0,0
44,3,44,45,23.16851806640625,23.16666603088379,2.0,2.0,25.16666603088379,0,30.219432830810547,23.33333396911621,2.0,2.0,25.33333396911621,1,23.16851806640625,23.16666603088379,2.0,2.0,25.16666603088379,0
45,1,45,46,22.099010467529297,22.0,2.0,3.0,24.0,0,32.999473571777344,24.44444465637207,2.0,3.0,26.44444465637207,1,22.099010467529297,22.0,2.0,3.0,24.0,0
45,2,45,46,24.942691802978516,24.94444465637207,2.0,1.0,26.94444465637207,0,30.216047286987305,25.0,2.0,1.0,27.0,1,24.942691802978516,24.94444465637207,2.0,1.0,26.94444465637207,0
45,3,45,46,23.11188316345215,23.11111068725586,2.0,2.0,25.11111068725586,0,29.95574951171875,23.16666603088379,2.0,2.0,25.16666603088379,1,23.11188316345215,23.11111068725586,2.0,2.0,25.11111068725586,0
46,1,46,47,20.35350227355957,20.0,2.0,3.0,22.0,0,32.837432861328125,22.0,2.0,3.0,24.0,1,20.35350227355957,20.0,2.0,3.0,22.0,0
46,2,46,47,24.44642448425293,24.44444465637207,2.0,1.0,26.44444465637207,0,29.779273986816406,24.94444465637207,2.0,1.0,26.94444465637207,1,24.44642448425293,24.44444465637207,2.0,1.0,26.44444465637207,0
46,3,46,47,24.048812866210938,24.05555534362793,2.0,2.0,26.05555534362793,0,29.720748901367188,23.11111068725586,2.0,2.0,25.11111068725586,1,24.048812866210938,24.05555534362793,2.0,2.0,26.05555534362793,0
47,1,47,48,20.01495933532715,20.0,2.0,3.0,22.0,0,31.980812072753906,20.0,2.0,3.0,22.0,1,20.01495933532715,20.0,2.0,3.0,22.0,0
47,2,47,48,24.442367553710938,24.44444465637207,2.0,1.0,26.44444465637207,0,28.190887451171875,24.44444465637207,2.0,1.0,26.44444465637207,1,24.442367553710938,24.44444465637207,2.0,1.0,26.44444465637207,0
47,3,47,48,24.443262100219727,24.44444465637207,2.0,2.0,26.44444465637207,0,29.330657958984375,24.05555534362793,2.0,2.0,26.05555534362793,1,24.443262100219727,24.44444465637207,2.0,2.0,26.44444465637207,0
48,1,48,49,20.00324249267578,20.0,2.0,2.0,22.0,0,31.458797454833984,20.0,2.0,3.0,22.0,1,20.00324249267578,20.0,2.0,2.0,22.0,0
48,2,48,49,24.442792892456055,24.44444465637207,2.0,1.0,26.44444465637207,0,27.320556640625,24.44444465637207,2.0,1.0,26.44444465637207,1,24.442792892456055,24.44444465637207,2.0,1.0,26.44444465637207,0
48,3,48,49,24.44443702697754,24.44444465637207,2.0,2.0,26.44444465637207,0,28.874364852905273,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44443702697754,24.44444465637207,2.0,2.0,26.44444465637207,0
49,1,49,50,20.000890731811523,20.0,2.0,2.0,22.0,0,30.98858642578125,20.0,2.0,2.0,22.0,1,20.000890731811523,20.0,2.0,2.0,22.0,0
49,2,49,50,24.44288444519043,24.44444465637207,2.0,1.0,26.44444465637207,0,26.681812286376953,24.44444465637207,2.0,1.0,26.44444465637207,1,24.44288444519043,24.44444465637207,2.0,1.0,26.44444465637207,0
49,3,49,50,24.444438934326172,24.44444465637207,2.0,2.0,26.44444465637207,0,28.30162811279297,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444438934326172,24.44444465637207,2.0,2.0,26.44444465637207,0
50,1,50,51,20.000518798828125,20.0,2.0,2.0,22.0,0,30.725997924804688,20.0,2.0,2.0,22.0,1,20.000518798828125,20.0,2.0,2.0,22.0,0
50,2,50,51,24.443241119384766,24.44444465637207,2.0,1.0,26.44444465637207,0,26.619789123535156,24.44444465637207,2.0,1.0,26.44444465637207,1,24.443241119384766,24.44444465637207,2.0,1.0,26.44444465637207,0
50,3,50,51,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,27.858808517456055,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
51,1,51,52,20.000192642211914,20.0,2.0,2.0,22.0,0,30.145774841308594,20.0,2.0,2.0,22.0,1,20.000192642211914,20.0,2.0,2.0,22.0,0
51,2,51,52,24.443384170532227,24.44444465637207,2.0,1.0,26.44444465637207,0,26.266292572021484,24.44444465637207,2.0,1.0,26.44444465637207,0,24.443384170532227,24.44444465637207,2.0,1.0,26.44444465637207,0
51,3,51,52,24.444438934326172,24.44444465637207,2.0,2.0,26.44444465637207,0,27.344970703125,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444438934326172,24.44444465637207,2.0,2.0,26.44444465637207,0
52,1,52,53,20.000080108642578,20.0,2.0,3.0,22.0,0,30.03656768798828,20.0,2.0,2.0,22.0,1,20.000080108642578,20.0,2.0,3.0,22.0,0
52,2,52,53,24.443471908569336,24.44444465637207,2.0,1.0,26.44444465637207,0,26.491287231445312,24.44444465637207,2.0,1.0,26.44444465637207,1,24.443471908569336,24.44444465637207,2.0,1.0,26.44444465637207,0
52,3,52,53,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,26.982074737548828,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
53,1,53,54,19.999914169311523,20.0,2.0,3.0,22.0,0,29.678550720214844,20.0,2.0,3.0,22.0,1,19.999914169311523,20.0,2.0,3.0,22.0,0
53,2,53,54,24.443674087524414,24.44444465637207,2.0,1.0,26.44444465637207,0,26.429855346679688,24.44444465637207,2.0,1.0,26.44444465637207,0,24.443674087524414,24.44444465637207,2.0,1.0,26.44444465637207,0
53,3,53,54,24.444427490234375,24.44444465637207,2.0,2.0,26.44444465637207,0,26.61777114868164,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444427490234375,24.44444465637207,2.0,2.0,26.44444465637207,0
54,1,54,55,20.000009536743164,20.0,2.0,3.0,22.0,0,29.330829620361328,20.0,2.0,3.0,22.0,1,20.000009536743164,20.0,2.0,3.0,22.0,0
54,2,54,55,24.74374771118164,24.77777862548828,2.0,1.0,26.77777862548828,0,26.29547691345215,24.44444465637207,2.0,1.0,26.44444465637207,0,24.74374771118164,24.77777862548828,2.0,1.0,26.77777862548828,0
54,3,54,55,24.444414138793945,24.44444465637207,2.0,2.0,26.44444465637207,0,26.313674926757812,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444414138793945,24.44444465637207,2.0,2.0,26.44444465637207,0
55,1,55,56,20.000009536743164,20.0,2.0,3.0,22.0,0,29.152034759521484,20.0,2.0,3.0,22.0,1,20.000009536743164,20.0,2.0,3.0,22.0,0
55,2,55,56,24.988384246826172,25.0,2.0,1.0,27.0,0,26.548831939697266,24.77777862548828,2.0,1.0,26.77777862548828,0,24.988384246826172,25.0,2.0,1.0,27.0,0
55,3,55,56,23.952791213989258,23.94444465637207,2.0,2.0,25.94444465637207,0,26.2012939453125,24.44444465637207,2.0,2.0,26.44444465637207,0,23.952791213989258,23.94444465637207,2.0,2.0,25.94444465637207,0
56,1,56,57,20.00000762939453,20.0,2.0,3.0,22.0,0,28.775348663330078,20.0,2.0,3.0,22.0,1,20.00000762939453,20.0,2.0,3.0,22.0,0
56,2,56,57,24.999094009399414,25.0,2.0,0.0,27.0,0,26.976715087890625,25.0,2.0,1.0,27.0,0,24.999094009399414,25.0,2.0,0.0,27.0,0
56,3,56,57,23.889270782470703,23.88888931274414,2.0,2.0,25.88888931274414,0,26.126937866210938,23.94444465637207,2.0,2.0,25.94444465637207,1,23.889270782470703,23.88888931274414,2.0,2.0,25.88888931274414,0
57,1,57,58,22.32158851623535,22.44444465637207,2.0,3.0,24.44444465637207,0,29.29657745361328,20.0,2.0,3.0,22.0,1,22.32158851623535,22.44444465637207,2.0,3.0,24.44444465637207,0
57,2,57,58,24.999141693115234,25.0,2.0,0.0,27.0,0,27.399091720581055,25.0,2.0,0.0,27.0,0,24.999141693115234,25.0,2.0,0.0,27.0,0
57,3,57,58,23.888893127441406,23.88888931274414,2.0,2.0,25.88888931274414,0,26.253217697143555,23.88888931274414,2.0,2.0,25.88888931274414,1,23.888893127441406,23.88888931274414,2.0,2.0,25.88888931274414,0
58,1,58,59,22.769943237304688,22.77777862548828,2.0,3.0,24.77777862548828,0,29.548641204833984,22.44444465637207,2.0,3.0,24.44444465637207,1,22.769943237304688,22.77777862548828,2.0,3.0,24.77777862548828,0
58,2,58,59,24.99886703491211,25.0,2.0,0.0,27.0,0,27.644466400146484,25.0,2.0,0.0,27.0,0,24.99886703491211,25.0,2.0,0.0,27.0,0
58,3,58,59,23.888891220092773,23.88888931274414,2.0,1.0,25.88888931274414,0,26.463314056396484,23.88888931274414,2.0,2.0,25.88888931274414,1,23.888891220092773,23.88888931274414,2.0,1.0,25.88888931274414,0
59,1,59,60,24.340084075927734,24.44444465637207,2.0,2.0,26.44444465637207,0,29.886249542236328,22.77777862548828,2.0,3.0,24.77777862548828,1,24.340084075927734,24.44444465637207,2.0,2.0,26.44444465637207,0
59,2,59,60,24.996706008911133,25.0,2.0,1.0,27.0,0,27.714338302612305,25.0,2.0,0.0,27.0,0,24.996706008911133,25.0,2.0,1.0,27.0,0
59,3,59,60,23.88889503479004,23.88888931274414,2.0,1.0,25.88888931274414,0,26.559852600097656,23.88888931274414,2.0,1.0,25.88888931274414,1,23.88889503479004,23.88888931274414,2.0,1.0,25.88888931274414,0
60,1,60,61,24.44430160522461,24.44444465637207,2.0,2.0,26.44444465637207,0,29.996353149414062,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44430160522461,24.44444465637207,2.0,2.0,26.44444465637207,0
60,2,60,61,24.616710662841797,24.61111068725586,2.0,1.0,26.61111068725586,0,28.09850311279297,25.0,2.0,1.0,27.0,1,24.616710662841797,24.61111068725586,2.0,1.0,26.61111068725586,0
60,3,60,61,23.888898849487305,23.88888931274414,2.0,1.0,25.88888931274414,0,26.442317962646484,23.88888931274414,2.0,1.0,25.88888931274414,1,23.888898849487305,23.88888931274414,2.0,1.0,25.88888931274414,0
61,1,61,62,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0,29.556365966796875,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,2.0,26.44444465637207,0
61,2,61,62,23.3652400970459,23.33333396911621,2.0,1.0,25.33333396911621,0,27.732309341430664,24.61111068725586,2.0,1.0,26.61111068725586,1,23.3652400970459,23.33333396911621,2.0,1.0,25.33333396911621,0
61,3,61,62,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0,26.21373176574707,23.88888931274414,2.0,1.0,25.88888931274414,1,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0
62,1,62,63,24.39145278930664,24.38888931274414,2.0,2.0,26.38888931274414,0,29.68231201171875,24.44444465637207,2.0,2.0,26.44444465637207,1,24.39145278930664,24.38888931274414,2.0,2.0,26.38888931274414,0
62,2,62,63,23.69693374633789,23.72222137451172,2.0,1.0,25.72222137451172,0,28.07970428466797,23.33333396911621,2.0,1.0,25.33333396911621,1,23.69693374633789,23.72222137451172,2.0,1.0,25.72222137451172,0
62,3,62,63,23.38384437561035,23.33333396911621,2.0,2.0,25.33333396911621,0,26.457054138183594,23.88888931274414,2.0,2.0,25.88888931274414,1,23.38384437561035,23.33333396911621,2.0,2.0,25.33333396911621,0
63,1,63,64,23.584304809570312,23.55555534362793,2.0,2.0,25.55555534362793,0,29.8353271484375,24.38888931274414,2.0,2.0,26.38888931274414,1,23.584304809570312,23.55555534362793,2.0,2.0,25.55555534362793,0
63,2,63,64,24.994998931884766,25.0,2.0,1.0,27.0,0,28.341781616210938,23.72222137451172,2.0,1.0,25.72222137451172,1,24.994998931884766,25.0,2.0,1.0,27.0,0
63,3,63,64,23.337772369384766,23.33333396911621,2.0,2.0,25.33333396911621,0,26.558046340942383,23.33333396911621,2.0,2.0,25.33333396911621,1,23.337772369384766,23.33333396911621,2.0,2.0,25.33333396911621,0
64,1,64,65,22.246484756469727,22.22222137451172,2.0,2.0,24.22222137451172,0,29.777549743652344,23.55555534362793,2.0,2.0,25.55555534362793,1,22.246484756469727,22.22222137451172,2.0,2.0,24.22222137451172,0
64,2,64,65,24.997177124023438,25.0,2.0,1.0,27.0,0,28.185100555419922,25.0,2.0,1.0,27.0,1,24.997177124023438,25.0,2.0,1.0,27.0,0
64,3,64,65,23.607276916503906,23.61111068725586,2.0,2.0,25.61111068725586,0,26.622793197631836,23.33333396911621,2.0,2.0,25.33333396911621,1,23.607276916503906,23.61111068725586,2.0,2.0,25.61111068725586,0
65,1,65,66,22.554698944091797,22.55555534362793,2.0,2.0,24.55555534362793,0,30.05290985107422,22.22222137451172,2.0,2.0,24.22222137451172,1,22.554698944091797,22.55555534362793,2.0,2.0,24.55555534362793,0
65,2,65,66,24.997554779052734,25.0,2.0,1.0,27.0,0,28.32444190979004,25.0,2.0,1.0,27.0,1,24.997554779052734,25.0,2.0,1.0,27.0,0
65,3,65,66,23.88638687133789,23.88888931274414,2.0,2.0,25.88888931274414,0,26.793289184570312,23.61111068725586,2.0,2.0,25.61111068725586,1,23.88638687133789,23.88888931274414,2.0,2.0,25.88888931274414,0
66,1,66,67,24.380111694335938,24.44444465637207,2.0,3.0,26.44444465637207,0,29.72787857055664,22.55555534362793,2.0,2.0,24.55555534362793,1,24.380111694335938,24.44444465637207,2.0,3.0,26.44444465637207,0
66,2,66,67,24.998260498046875,25.0,2.0,1.0,27.0,0,27.72918128967285,25.0,2.0,1.0,27.0,1,24.998260498046875,25.0,2.0,1.0,27.0,0
66,3,66,67,23.339859008789062,23.33333396911621,2.0,2.0,25.33333396911621,0,26.71996307373047,23.88888931274414,2.0,2.0,25.88888931274414,1,23.339859008789062,23.33333396911621,2.0,2.0,25.33333396911621,0
67,1,67,68,24.4444580078125,24.44444465637207,2.0,3.0,26.44444465637207,0,29.69308853149414,24.44444465637207,2.0,3.0,26.44444465637207,1,24.4444580078125,24.44444465637207,2.0,3.0,26.44444465637207,0
67,2,67,68,24.998722076416016,25.0,2.0,1.0,27.0,0,25.884876251220703,25.0,2.0,1.0,27.0,0,24.998722076416016,25.0,2.0,1.0,27.0,0
67,3,67,68,23.3333797454834,23.33333396911621,2.0,2.0,25.33333396911621,0,25.829998016357422,23.33333396911621,2.0,2.0,25.33333396911621,1,23.3333797454834,23.33333396911621,2.0,2.0,25.33333396911621,0
68,1,68,69,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0,30.109012603759766,24.44444465637207,2.0,3.0,26.44444465637207,1,24.44445037841797,24.44444465637207,2.0,3.0,26.44444465637207,0
68,2,68,69,24.666534423828125,24.66666603088379,2.0,1.0,26.66666603088379,0,26.215248107910156,25.0,2.0,1.0,27.0,0,24.666534423828125,24.66666603088379,2.0,1.0,26.66666603088379,0
68,3,68,69,23.33333969116211,23.33333396911621,2.0,2.0,25.33333396911621,0,26.472957611083984,23.33333396911621,2.0,2.0,25.33333396911621,1,23.33333969116211,23.33333396911621,2.0,2.0,25.33333396911621,0
69,1,69,70,22.320205688476562,22.22222137451172,2.0,3.0,24.22222137451172,0,30.14739227294922,24.44444465637207,2.0,3.0,26.44444465637207,1,22.320205688476562,22.22222137451172,2.0,3.0,24.22222137451172,0
69,2,69,70,23.624128341674805,23.61111068725586,2.0,1.0,25.61111068725586,0,26.67926025390625,24.66666603088379,2.0,1.0,26.66666603088379,1,23.624128341674805,23.61111068725586,2.0,1.0,25.61111068725586,0
69,3,69,70,23.33333969116211,23.33333396911621,2.0,2.0,25.33333396911621,0,25.539695739746094,23.33333396911621,2.0,2.0,25.33333396911621,1,23.33333969116211,23.33333396911621,2.0,2.0,25.33333396911621,0
70,1,70,71,24.32600212097168,24.44444465637207,2.0,3.0,26.44444465637207,0,30.069271087646484,22.22222137451172,2.0,3.0,24.22222137451172,1,24.32600212097168,24.44444465637207,2.0,3.0,26.44444465637207,0
70,2,70,71,23.33413314819336,23.33333396911621,2.0,1.0,25.33333396911621,0,26.391664505004883,23.61111068725586,2.0,1.0,25.61111068725586,1,23.33413314819336,23.33333396911621,2.0,1.0,25.33333396911621,0
70,3,70,71,23.553159713745117,23.55555534362793,2.0,2.0,25.55555534362793,0,25.290931701660156,23.33333396911621,2.0,2.0,25.33333396911621,0,23.553159713745117,23.55555534362793,2.0,2.0,25.55555534362793,0
71,1,71,72,24.444320678710938,24.44444465637207,2.0,3.0,26.44444465637207,0,29.721271514892578,24.44444465637207,2.0,3.0,26.44444465637207,1,24.444320678710938,24.44444465637207,2.0,3.0,26.44444465637207,0
71,2,71,72,23.971952438354492,24.0,2.0,1.0,26.0,0,26.292675018310547,23.33333396911621,2.0,1.0,25.33333396911621,1,23.971952438354492,24.0,2.0,1.0,26.0,0
71,3,71,72,24.344215393066406,24.44444465637207,2.0,2.0,26.44444465637207,0,24.894855499267578,23.55555534362793,2.0,2.0,25.55555534362793,0,24.344215393066406,24.44444465637207,2.0,2.0,26.44444465637207,0
72,1,72,73,23.268932342529297,23.22222137451172,2.0,3.0,25.22222137451172,0,29.413387298583984,24.44444465637207,2.0,3.0,26.44444465637207,1,23.268932342529297,23.22222137451172,2.0,3.0,25.22222137451172,0
72,2,72,73,24.355989456176758,24.44444465637207,2.0,1.0,26.44444465637207,0,26.151355743408203,24.0,2.0,1.0,26.0,1,24.355989456176758,24.44444465637207,2.0,1.0,26.44444465637207,0
72,3,72,73,24.443920135498047,24.44444465637207,2.0,2.0,26.44444465637207,0,24.845041275024414,24.44444465637207,2.0,2.0,26.44444465637207,0,24.443920135498047,24.44444465637207,2.0,2.0,26.44444465637207,0
73,1,73,74,23.553041458129883,23.55555534362793,2.0,3.0,25.55555534362793,0,28.915176391601562,23.22222137451172,2.0,3.0,25.22222137451172,1,23.553041458129883,23.55555534362793,2.0,3.0,25.55555534362793,0
73,2,73,74,24.277372360229492,24.27777862548828,2.0,1.0,26.27777862548828,0,25.753582000732422,24.44444465637207,2.0,1.0,26.44444465637207,0,24.277372360229492,24.27777862548828,2.0,1.0,26.27777862548828,0
73,3,73,74,24.444442749023438,24.44444465637207,2.0,2.0,26.44444465637207,0,24.674427032470703,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444442749023438,24.44444465637207,2.0,2.0,26.44444465637207,0
74,1,74,75,23.807456970214844,23.83333396911621,2.0,3.0,25.83333396911621,0,28.582969665527344,23.55555534362793,2.0,3.0,25.55555534362793,1,23.807456970214844,23.83333396911621,2.0,3.0,25.83333396911621,0
74,2,74,75,22.812488555908203,22.77777862548828,2.0,1.0,24.77777862548828,0,25.612213134765625,24.27777862548828,2.0,1.0,26.27777862548828,0,22.812488555908203,22.77777862548828,2.0,1.0,24.77777862548828,0
74,3,74,75,24.444446563720703,24.44444465637207,2.0,2.0,26.44444465637207,0,24.519804000854492,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444446563720703,24.44444465637207,2.0,2.0,26.44444465637207,0
75,1,75,76,24.09328842163086,24.11111068725586,2.0,3.0,26.11111068725586,0,28.33621597290039,23.83333396911621,2.0,3.0,25.83333396911621,1,24.09328842163086,24.11111068725586,2.0,3.0,26.11111068725586,0
75,2,75,76,22.937183380126953,22.94444465637207,2.0,1.0,24.94444465637207,0,25.118610382080078,22.77777862548828,2.0,1.0,24.77777862548828,1,22.937183380126953,22.94444465637207,2.0,1.0,24.94444465637207,0
75,3,75,76,24.444440841674805,24.44444465637207,2.0,2.0,26.44444465637207,0,24.395973205566406,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444440841674805,24.44444465637207,2.0,2.0,26.44444465637207,0
76,1,76,77,24.442474365234375,24.44444465637207,2.0,3.0,26.44444465637207,0,28.087400436401367,24.11111068725586,2.0,3.0,26.11111068725586,1,24.442474365234375,24.44444465637207,2.0,3.0,26.44444465637207,0
76,2,76,77,23.555644989013672,24.44444465637207,2.0,1.0,26.44444465637207,0,24.99509620666504,22.94444465637207,2.0,1.0,24.94444465637207,1,23.555644989013672,24.44444465637207,2.0,1.0,26.44444465637207,0
76,3,76,77,24.444429397583008,24.44444465637207,2.0,2.0,26.44444465637207,0,24.277263641357422,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444429397583008,24.44444465637207,2.0,2.0,26.44444465637207,0
77,1,77,78,24.764493942260742,24.77777862548828,2.0,2.0,26.77777862548828,0,27.835355758666992,24.44444465637207,2.0,3.0,26.44444465637207,1,24.764493942260742,24.77777862548828,2.0,2.0,26.77777862548828,0
77,2,77,78,23.736499786376953,24.44444465637207,2.0,1.0,26.44444465637207,0,25.430025100708008,24.44444465637207,2.0,1.0,26.44444465637207,0,23.736499786376953,24.44444465637207,2.0,1.0,26.44444465637207,0
77,3,77,78,24.44443130493164,24.44444465637207,2.0,2.0,26.44444465637207,0,24.159530639648438,24.44444465637207,2.0,2.0,26.44444465637207,0,24.44443130493164,24.44444465637207,2.0,2.0,26.44444465637207,0
78,1,78,79,24.856143951416016,25.05555534362793,2.0,2.0,27.05555534362793,0,27.690757751464844,24.77777862548828,2.0,2.0,26.77777862548828,1,24.856143951416016,25.05555534362793,2.0,2.0,27.05555534362793,0
78,2,78,79,23.93866729736328,24.77777862548828,2.0,1.0,26.77777862548828,0,25.322294235229492,24.44444465637207,2.0,1.0,26.44444465637207,0,23.93866729736328,24.77777862548828,2.0,1.0,26.77777862548828,0
78,3,78,79,24.4444580078125,24.44444465637207,2.0,2.0,26.44444465637207,0,24.23394012451172,24.44444465637207,2.0,2.0,26.44444465637207,0,24.4444580078125,24.44444465637207,2.0,2.0,26.44444465637207,0
79,1,79,80,23.36336898803711,23.33333396911621,2.0,2.0,25.33333396911621,0,27.70285415649414,25.05555534362793,2.0,2.0,27.05555534362793,1,23.36336898803711,23.33333396911621,2.0,2.0,25.33333396911621,0
